date,index_open,index_high,index_low,index_close,margin_balance_thousand_ntd,margin_previous_balance_thousand_ntd,index_yoy,index_qoq,margin_roc,margin_roc_autocorr,autocorr_high_threshold,is_autocorr_high,index_yoy_z,index_qoq_z,margin_roc_z,margin_roc_autocorr_z,margin_roc_autocorr_percentile_full_sample,margin_roc_autocorr_percentile,margin_roc_autocorr_rank_252,margin_roc_persistence_score,margin_roc_autocorr_plot,index_yoy_z_plot,index_qoq_z_plot,margin_roc_z_plot,margin_roc_autocorr_bar,index_yoy_ref,index_qoq_ref,margin_roc_ref,autocorr_bar,index_close_return_20d,index_qoq_change_20d,margin_roc_change_20d,raw_signal,transition_watch,final_signal,final_signal_reason,leverage_cycle_phase,signal
2022-02-17,18213.3,18330.63,18190.24,18268.57,264774256.0,264034602.0,0.18504879384115602,0.04037210308861505,-0.011829882275177783,0.9879364941161036,0.9958182015461547,False,0.029856440224722752,-0.1111130389261161,-0.6284278144765199,-0.16138560118075987,0.4055106319257263,0.4055106319257263,0.8571428571428571,0.4,0.8571428571428571,-0.028554801994788027,0.13951123519266567,-0.2846030704310936,0.7142857142857142,0.06968136621441395,0.13951123519266567,-0.2846030704310936,0.7142857142857142,-0.0010739159272558085,-0.07831037714289968,-0.1388466933095428,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-18,18250.37,18262.96,18098.52,18232.35,267034642.0,264774235.0,0.2043847695020118,0.044682945500134075,-0.004842479100415575,0.988280454983685,0.9958182015461547,False,0.12921464408739788,-0.05644660017585617,-0.5725795540089785,-0.10814566303194868,0.42377957472297095,0.42377957472297095,0.8611111111111112,0.375,0.8611111111111112,-0.013529140463151276,0.12084858420518739,-0.31202940220041603,0.7222222222222223,0.07352222285138066,0.12084858420518739,-0.31202940220041603,0.7222222222222223,-0.007784864547166426,-0.07663798146273004,-0.1290406044157577,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-21,18196.4,18253.1,18129.65,18221.49,269854700.0,267034642.0,0.18243890853330513,0.04015040418126814,0.0051116364773908796,0.990553479207041,0.9958182015461547,False,0.011804509445846456,-0.11637493944585943,-0.494059076733955,0.23397200927694464,0.5645402815214136,0.5645402815214136,1.0,0.375,1.0,-0.011116411900389589,0.09825586766699246,-0.3293655616798007,1.0,0.0695404348897333,0.09825586766699246,-0.3293655616798007,1.0,-0.011685242608178159,-0.058516019356037674,-0.11602994130749322,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-22,18159.51,18159.51,17840.38,17969.29,267507030.0,269854700.0,0.1401797583129496,0.018986677796384077,-0.010724836657581616,0.9901497199000111,0.9958182015461547,False,-0.20706549727513546,-0.395640517449339,-0.6238118803575228,0.17326260197929536,0.5351901766996107,0.5351901766996107,0.996031746031746,0.35,0.996031746031746,-0.029778229555127288,0.05121811670353233,-0.3574080682205361,0.9920634920634921,0.05169489087909661,0.05121811670353233,-0.3574080682205361,0.9920634920634921,-0.023584862087459246,-0.08264895510447601,-0.1257710373869012,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-23,17954.75,18109.28,17954.75,18055.73,269379678.0,267507030.0,0.1448458340836405,0.020493830091114384,-0.004730907076359925,0.9899383210578037,0.9958182015461547,False,-0.18393550067873965,-0.37579251270087927,-0.5766358630775918,0.14159010062892946,0.5223120694818808,0.5223120694818808,0.9920634920634921,0.325,0.9920634920634921,-0.04445987442404275,0.010550437712635988,-0.37828690582597,0.9841269841269842,0.03649293013342975,0.010550437712635988,-0.37828690582597,0.9841269841269842,-0.025354863366268132,-0.07564259526953698,-0.11858609897492167,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-24,17939.53,17939.53,17561.07,17594.55,264032727.0,269379957.0,0.12022816438328254,-0.009541185451057421,-0.03655466442353794,0.9893204644193271,0.9958182015461547,False,-0.31399247088734755,-0.7713299332956326,-0.8349854984528883,0.04848674168924246,0.48457622042527704,0.48457622042527704,0.9880952380952381,0.3,0.9880952380952381,-0.07012964551578606,-0.06391435952624673,-0.4217820098856765,0.9761904761904763,0.013880968777250577,-0.06391435952624673,-0.4217820098856765,0.9761904761904763,-0.042663113266270036,-0.09781900935017518,-0.1430269462541469,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-02-25,17617.36,17737.32,17554.97,17652.18,266167981.0,264032674.0,0.11705690274894964,-0.01060400630669045,-0.030292384492827673,0.9891490915022618,0.9958182015461547,False,-0.33073085925632534,-0.781592091584802,-0.7841474494108728,0.022619868786057172,0.4728960766696616,0.4728960766696616,0.9841269841269841,0.275,0.9841269841269841,-0.09494880872917075,-0.1322646197222996,-0.45629300412617135,0.9682539682539681,-0.008352052386205932,-0.1322646197222996,-0.45629300412617135,0.9682539682539681,-0.03156117198995356,-0.08982181665169164,-0.12082892841803561,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-01,17657.5,17944.5,17657.5,17898.25,266890791.0,266168235.0,0.09387194579731806,0.004486396296842887,-0.03185321883419456,0.9888429177968702,0.9958182015461547,False,-0.45264855286785405,-0.5838084005116071,-0.7968185170844432,-0.018911968807145737,0.4564240790655885,0.4564240790655885,0.9285714285714286,0.25,0.9285714285714286,-0.12901545102809298,-0.17526878932128126,-0.4887240053602925,0.8571428571428572,-0.03701634273986065,-0.17526878932128126,-0.4887240053602925,0.8571428571428572,-0.017566422296726114,-0.07423706087047677,-0.11966791724746118,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-02,17864.11,17918.98,17784.64,17867.6,269009962.0,266890791.0,0.08786198187952032,0.003598160815208473,-0.023029139600915238,0.9885888145343162,0.9958182015461547,False,-0.4846279029004243,-0.5954501370984558,-0.7251834292608934,-0.05333250051843025,0.4411500449236298,0.4411500449236298,0.8611111111111112,0.225,0.8611111111111112,-0.16288330358736264,-0.21528606053815505,-0.511243950493683,0.7222222222222223,-0.06589450791150991,-0.21528606053815505,-0.511243950493683,0.7222222222222223,-0.001771018978395822,-0.05589312142063041,-0.0897350810182076,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-03,17932.15,18026.03,17906.24,17934.4,271652022.0,269009930.0,0.09748381103676684,0.015186130287805355,-0.007294955567671568,0.9881515431745669,0.9958182015461547,False,-0.4344063023438841,-0.4435713943936669,-0.5974511610824229,-0.11762921206953829,0.4168912848158131,0.4168912848158131,0.8293650793650794,0.2,0.8293650793650794,-0.18874263680226944,-0.23702752090534668,-0.519454161025944,0.6587301587301588,-0.08966946239101793,-0.23702752090534668,-0.519454161025944,0.6587301587301588,-0.0030374049977096584,-0.04085948110658988,-0.05592869973190351,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-04,17845.01,17845.01,17710.54,17736.52,273849123.0,271652003.0,0.08082553735003195,0.005328037037792832,-0.0069460691443419265,0.9877339602594665,0.9958182015461547,False,-0.5225327419158242,-0.5727773619981825,-0.5946188531537492,-0.17920874658582747,0.39562743336328243,0.39562743336328243,0.7976190476190477,0.175,0.7976190476190477,-0.220532170622608,-0.2690036962475215,-0.5266127031333541,0.5952380952380953,-0.11759612558616672,-0.2690036962475215,-0.5266127031333541,0.5952380952380953,0.001999873454335166,-0.03136809843869126,-0.037232878471541886,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-03-07,17581.57,17581.57,17135.68,17178.69,269033280.0,273849123.0,0.044716421178101706,-0.026934115923755164,-0.03158963747816668,0.9872330465650545,0.9958182015461547,False,-0.7124797022649269,-0.9864980239754467,-0.7927933351107451,-0.2541939125885003,0.3713686732554657,0.3713686732554657,0.7619047619047619,0.15,0.7619047619047619,-0.267384316493305,-0.3373364893644668,-0.5519632395121532,0.5238095238095237,-0.1559757111783448,-0.3373364893644668,-0.5519632395121532,0.5238095238095237,-0.028046779522926002,-0.06406495376027677,-0.04074753485655169,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-08,17000.0,17113.67,16764.78,16825.25,262299095.0,269056017.0,0.037792990976732055,-0.03132752503110359,-0.03994281377495679,0.9869154572909535,0.9958182015461547,False,-0.7488994394769285,-1.0313369164892843,-0.8578486007659218,-0.30182005986789656,0.3533992213237496,0.3533992213237496,0.6825396825396826,0.125,0.6825396825396826,-0.3132428996346025,-0.403431768138259,-0.5810951786791788,0.3650793650793651,-0.19422885493954378,-0.403431768138259,-0.5810951786791788,0.3650793650793651,-0.06005765266503904,-0.08506673542279941,-0.05402991282136671,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-09,16944.08,17072.74,16944.08,17015.36,264064412.0,262299095.0,0.034231329829846224,-0.018047574775985065,-0.027359440031830884,0.9868671113872667,0.9958182015461547,False,-0.7676350602942104,-0.855317780393962,-0.753804810052878,-0.30884555820069415,0.3498053309374064,0.3498053309374064,0.6706349206349206,0.1,0.6706349206349206,-0.3565183435069461,-0.4464685312102307,-0.5975437150004834,0.34126984126984117,-0.23122280367210293,-0.4464685312102307,-0.5975437150004834,0.34126984126984117,-0.052942800402525636,-0.07067866034778392,-0.03405455320500583,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-10,17224.73,17478.43,17224.73,17433.2,263939892.0,264064412.0,0.09273025862177042,0.0003121456802253064,-0.03357024773646311,0.9866627318083716,0.9958182015461547,False,-0.4602970383317349,-0.6212081347521232,-0.8032944634884197,-0.3394977553298424,0.33842467804731957,0.33842467804731957,0.6388888888888888,0.075,0.6388888888888888,-0.3664020287283546,-0.4631103982142205,-0.6171390243802869,0.2777777777777777,-0.24600178655336952,-0.4631103982142205,-0.6171390243802869,0.2777777777777777,-0.039586243978545155,-0.06331095924729979,-0.0376551735144649,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-11,17373.82,17373.9,17239.9,17264.74,265609675.0,263939822.0,0.08264061684793522,-0.018267382160458423,-0.035496390772675857,0.9868754080955472,0.9958182015461547,False,-0.5143716014299905,-0.8519066610138347,-0.8178892330092755,-0.30649880237265265,0.350104821802935,0.350104821802935,0.6706349206349206,0.05,0.6706349206349206,-0.3804943689856532,-0.5001386137189456,-0.636258091868762,0.34126984126984117,-0.2633159681583128,-0.5001386137189456,-0.636258091868762,0.34126984126984117,-0.05852912387085851,-0.0892800347697087,-0.03930848397011,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-14,17287.9,17363.04,17217.58,17263.04,268267912.0,265609671.0,0.06484872373275419,-0.02605602971642118,-0.031077953327145358,0.9867429615357644,0.9958182015461547,False,-0.609321346044034,-0.9420048078614593,-0.7807403265248402,-0.32500395267664633,0.3444144953578916,0.3444144953578916,0.6587301587301587,0.025,0.6587301587301587,-0.40228741441978466,-0.542221108399185,-0.6500183046931505,0.31746031746031744,-0.2856388957638432,-0.542221108399185,-0.6500183046931505,0.31746031746031744,-0.05722808332068141,-0.09819667610616833,-0.03277512416586503,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-15,17177.27,17177.27,16911.95,16926.06,266035433.0,268267788.0,0.06410308800037234,-0.04357088207473059,-0.044626141128716434,0.9865588999010256,0.9958182015461547,False,-0.6133883494427458,-1.1561980186288083,-0.8794862151644577,-0.35118402722510517,0.33393231506439053,0.33393231506439053,0.623015873015873,0.025,0.623015873015873,-0.42239226537435237,-0.6006950998496253,-0.6718723914047036,0.24603174603174605,-0.3067840218076434,-0.6006950998496253,-0.6718723914047036,0.24603174603174605,-0.05954159621773247,-0.08408507826017397,-0.04009951346165652,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-16,17007.58,17085.77,16808.43,16940.83,264097007.0,266035433.0,0.06846952078273238,-0.042253003554344803,-0.05587645295906174,0.9864589274009288,0.9958182015461547,False,-0.5917135021607185,-1.1373402981929275,-0.9549081583368701,-0.3639324274831752,0.3288409703504043,0.3288409703504043,0.6111111111111112,0.025,0.6111111111111112,-0.43851809744924436,-0.6518041663585112,-0.6988281787315765,0.22222222222222232,-0.32516656892719664,-0.6518041663585112,-0.6988281787315765,0.22222222222222232,-0.056316326877345446,-0.07305982284542811,-0.04810531558686315,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-17,17172.81,17472.95,17172.81,17448.22,264605301.0,264097028.0,0.10291394939731768,-0.019593277937980158,-0.0547061865443379,0.9864163207807992,0.9958182015461547,False,-0.41046252781718473,-0.8513333154032446,-0.9392457830642098,-0.3684191404671359,0.3252470799640611,0.3252470799640611,0.5992063492063492,0.025,0.5992063492063492,-0.43584613843666725,-0.6708069424580096,-0.7217250934299226,0.19841269841269837,-0.3306695340168733,-0.6708069424580096,-0.7217250934299226,0.19841269841269837,-0.0429614287822101,-0.0589351533683915,-0.048298330735071726,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-18,17439.91,17472.38,17359.5,17456.52,264108630.0,264605269.0,0.10114305791489242,-0.021079584262820084,-0.05306507977463437,0.9863912084212025,0.9958182015461547,False,-0.4203889647847397,-0.8677933450584269,-0.9233064850355812,-0.3718244933562294,0.3240491165019467,0.3240491165019467,0.5952380952380952,0.025,0.5952380952380952,-0.43437402666029323,-0.689567552229478,-0.7409233212018901,0.19047619047619047,-0.3364578843889937,-0.689567552229478,-0.7409233212018901,0.19047619047619047,-0.04445066034177825,-0.061451687351435136,-0.04123519749945659,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-21,17503.95,17603.99,17503.95,17560.36,264625633.0,264108471.0,0.10361514536186345,-0.01974755109377402,-0.05337760287715576,0.9864461329525357,0.9958182015461547,False,-0.4074582212968286,-0.8504378325924845,-0.9243132992169008,-0.3610151331725147,0.3273435160227613,0.3273435160227613,0.6111111111111112,0.025,0.6111111111111112,-0.4318106166256776,-0.7048885313116691,-0.7583890333937959,0.22222222222222232,-0.34103855128627336,-0.7048885313116691,-0.7583890333937959,0.22222222222222232,-0.03685701514067019,-0.0644304965939081,-0.048535123776740186,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-22,17512.41,17573.29,17468.55,17559.71,264490426.0,264625633.0,0.0853020724914646,-0.014952659727839657,-0.05363739457952965,0.9865543964933714,0.9958182015461547,False,-0.5050935466319162,-0.7904967105738261,-0.9258041160519856,-0.34040620981264746,0.3333333333333333,0.3333333333333333,0.6388888888888888,0.0,0.6388888888888888,-0.4387899432929384,-0.7130416912413984,-0.7743333269802902,0.2777777777777777,-0.35162274453437936,-0.7130416912413984,-0.7743333269802902,0.2777777777777777,-0.03631865451178817,-0.0551030639091078,-0.05874903105692053,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-23,17581.62,17738.69,17581.62,17731.37,264802038.0,264490419.0,0.0908135129847838,-0.0020391048875481044,-0.05099273191103304,0.9866121769335532,0.9958182015461547,False,-0.4770445369485957,-0.6306837035420755,-0.9029195481893662,-0.3282581269788705,0.3363282419886193,0.3363282419886193,0.6587301587301587,0.0,0.6587301587301587,-0.44243323792681055,-0.7051980733652723,-0.786579633762107,0.31746031746031744,-0.35971447307723203,-0.7051980733652723,-0.786579633762107,0.31746031746031744,-0.013240367315570212,-0.02102578268393218,-0.040267895253451425,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-24,17711.17,17711.17,17603.22,17699.06,266473625.0,264802038.0,0.08921783236601155,0.005664407305489005,-0.03046480319299938,0.9867107350561259,0.9958182015461547,False,-0.48675218339480397,-0.5353481074571156,-0.7421297147967602,-0.31180239829983714,0.34261755016471995,0.34261755016471995,0.6865079365079365,0.0,0.6865079365079365,-0.44665408987614325,-0.689021886135924,-0.7823463081463597,0.373015873015873,-0.36791045438804315,-0.689021886135924,-0.7823463081463597,0.373015873015873,-0.019753839916746507,-0.014829422785625379,-0.025733896116639454,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-25,17695.8,17747.13,17633.86,17676.95,265405589.0,266473600.0,0.08360060221318255,0.0009541282325695732,-0.038874993046566386,0.9867317054769732,0.9958182015461547,False,-0.5168556998931869,-0.5936406436264192,-0.8049856955424708,-0.3082278997633021,0.3435160227613058,0.3435160227613058,0.6865079365079365,0.0,0.6865079365079365,-0.4533399574968141,-0.6799379582778758,-0.7845024402793227,0.373015873015873,-0.3775198250657944,-0.6799379582778758,-0.7845024402793227,0.373015873015873,0.004683268398453011,0.010495313683626994,-0.0023203286230284448,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-03-28,17510.15,17527.15,17368.66,17520.01,265578378.0,265405581.0,0.08042701510006878,-0.014940620969383533,-0.048604134003281896,0.9866986566259229,0.9958182015461547,False,-0.5342381992168753,-0.7900276042766325,-0.8784084656216444,-0.3117580486881737,0.3414195867026056,0.3414195867026056,0.6785714285714286,0.0,0.6785714285714286,-0.46104455194634375,-0.6904226864682337,-0.7934458712643057,0.3571428571428572,-0.38763068791425126,-0.6904226864682337,-0.7934458712643057,0.3571428571428572,-0.007487460472304419,-0.0043366146626930835,-0.018311749510454223,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-29,17568.32,17585.91,17493.01,17548.66,266075724.0,265578378.0,0.0774086680615722,-0.01481704794193317,-0.0463014810041944,0.9867113827995698,0.9958182015461547,False,-0.5512958561919001,-0.7858413457743172,-0.8553654973681744,-0.308390925362067,0.34291704103024856,0.34291704103024856,0.6825396825396826,0.0,0.6825396825396826,-0.4696399142554443,-0.6995101778307178,-0.7993429785122932,0.3650793650793651,-0.39818973102893834,-0.6995101778307178,-0.7993429785122932,0.3650793650793651,-0.019532077158381456,-0.019303444238776057,-0.014448262169999837,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-30,17572.9,17770.07,17572.9,17740.56,265892074.0,266075724.0,0.10393870906719505,0.004043780360188043,-0.04878205665145008,0.9867383734661854,0.9958182015461547,False,-0.40996363772777067,-0.5469433536663524,-0.8674875126910764,-0.30242597238489094,0.344115004492363,0.344115004492363,0.6865079365079365,0.0,0.6865079365079365,-0.46395645934804686,-0.6849800041007782,-0.8058329341483679,0.373015873015873,-0.398949337912734,-0.6849800041007782,-0.8058329341483679,0.373015873015873,-0.007110076339295501,0.0004456195449795697,-0.02575291705053484,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-03-31,17754.1,17767.81,17682.53,17693.47,265833142.0,265892233.0,0.09291676807159344,-0.005385268760325745,-0.05185284624790221,0.9870652882984149,0.9958182015461547,False,-0.4692465639388893,-0.6562752382349324,-0.8858309979919932,-0.2512021289367006,0.36298292902066487,0.36298292902066487,0.7380952380952381,0.0,0.7380952380952381,-0.464460278832889,-0.6822462168754595,-0.8134517973715704,0.4761904761904763,-0.4034846428176473,-0.6822462168754595,-0.8134517973715704,0.4761904761904763,-0.013433959318404853,-0.0205713990481311,-0.04455789068023064,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-04-01,17657.76,17657.76,17465.61,17625.59,265675623.0,265833142.0,0.08950653342061465,-0.011288602628734434,-0.05440792526843641,0.9870945526837055,0.9958182015461547,False,-0.48758894930071006,-0.7248177982253035,-0.8999903088108423,-0.24602776244059937,0.36537885594489367,0.36537885594489367,0.746031746031746,0.0,0.746031746031746,-0.46666300935363386,-0.6863006531944923,-0.8216935603657868,0.4920634920634921,-0.40891072710687715,-0.6863006531944923,-0.8216935603657868,0.4920634920634921,-0.00625432722991881,-0.016616639666527266,-0.04746185612409448,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-04-06,17484.19,17528.99,17381.07,17522.5,267859193.0,265675623.0,0.09296212852698194,-0.02363448129066914,-0.04804045987368455,0.9874498604871184,0.9958182015461547,False,-0.4690025868997478,-0.8751240028106078,-0.8483034464484829,-0.19105063773822806,0.38185085354896675,0.38185085354896675,0.7817460317460317,0.0,0.7817460317460317,-0.4668858262627875,-0.704283829348408,-0.8242278352308055,0.5634920634920635,-0.41278762128706237,-0.704283829348408,-0.8242278352308055,0.5634920634920635,0.0200137495932462,0.0032996346330860238,-0.016450822395517872,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-07,17430.13,17438.6,17178.63,17178.63,265467802.0,267858764.0,0.06964385117439842,-0.04359345805839543,-0.057230797610976714,0.9875318940352223,0.9958182015461547,False,-0.5944229385615155,-1.1184288828884874,-0.9135022703706537,-0.17732125609823088,0.38454627133872415,0.38454627133872415,0.7857142857142857,0.0,0.7857142857142857,-0.4790322179102854,-0.7437262153998442,-0.8327301623869815,0.5714285714285714,-0.42450602885315614,-0.7437262153998442,-0.8327301623869815,0.5714285714285714,0.021002956865425526,-0.012265933027291842,-0.017287983836019927,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-08,17210.4,17316.69,17210.4,17284.54,266191618.0,265467728.0,0.06001883982955847,-0.04235151759604705,-0.05716445287552818,0.988385127083788,0.9958182015461547,False,-0.6461922991092656,-1.089148528713713,-0.9127725907223895,-0.04418455556840201,0.42946990116801437,0.42946990116801437,0.8373015873015873,0.0,0.8373015873015873,-0.4949522256435216,-0.7766235785725936,-0.8403532507998774,0.6746031746031746,-0.4388083688696794,-0.7766235785725936,-0.8403532507998774,0.6746031746031746,0.015819823970812275,-0.024303942820061986,-0.0298050128436973,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-11,17273.05,17316.35,17046.67,17048.37,264163019.0,266191546.0,0.03474150535598186,-0.06311216086775662,-0.06221999136759515,0.9884199688241535,0.9958182015461547,False,-0.7821496912790113,-1.3163004332155457,-0.9493994718833557,-0.035862366192342864,0.43216531895777177,0.43216531895777177,0.8373015873015873,0.0,0.8373015873015873,-0.522304365227854,-0.8280213742528748,-0.8507386051887802,0.6746031746031746,-0.460959421928346,-0.8280213742528748,-0.8507386051887802,0.6746031746031746,-0.022074547415276702,-0.06342430654798192,-0.02864974363113204,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-04-12,17005.84,17100.85,16905.13,16990.91,263375783.0,264163019.0,0.02633721737974848,-0.06890348021840953,-0.06598434059977798,0.9892820162412205,0.9958182015461547,False,-0.8253127416835789,-1.3685114682536044,-0.9651803535489263,0.09480752791638213,0.48247978436657685,0.48247978436657685,0.9841269841269841,0.0,0.9841269841269841,-0.5511623058426849,-0.8794966213005633,-0.8616378193183178,0.9682539682539681,-0.4844660877190062,-0.8794966213005633,-0.8616378193183178,0.9682539682539681,-0.015860650087982875,-0.05063609805795111,-0.030487949827102123,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-04-13,17080.4,17333.21,17080.4,17301.65,264230977.0,263375776.0,0.05297992286592579,-0.05034294170210607,-0.0637339156863459,0.9905741098693956,0.9958182015461547,False,-0.6823649483287952,-1.1315254007302977,-0.9371477187201125,0.2906641991731232,0.5660377358490566,0.5660377358490566,1.0,0.0,1.0,-0.5636577956032668,-0.9034993621986332,-0.868829238308965,1.0,-0.49723375614544424,-0.9034993621986332,-0.868829238308965,1.0,0.002236570152186479,-0.02428691198568489,-0.03265596235920054,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-14,17353.25,17374.14,17245.65,17245.65,264837707.0,264230977.0,0.04069510623198713,-0.05609367226202211,-0.06235380639305699,0.9904292114251317,0.9958182015461547,False,-0.7482774522410109,-1.186647338123258,-0.921026308960433,0.2687003674933017,0.555256064690027,0.555256064690027,0.9920634920634921,0.0,0.9920634920634921,-0.5812406200449567,-0.9304658360962166,-0.8738003878948191,0.9841269841269842,-0.5134301236354808,-0.9304658360962166,-0.8738003878948191,0.9841269841269842,0.018881535336634725,-0.012522790187291521,-0.017727665264340553,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-15,17139.34,17141.33,17004.18,17004.18,264314252.0,264837707.0,0.015789250454155246,-0.0821624335068698,-0.0679272322244141,0.9902197593105703,0.9958182015461547,False,-0.8819064159699639,-1.491356181627954,-0.9542382992509916,0.2369514345590595,0.5399820305480683,0.5399820305480683,0.9880952380952381,0.0,0.9880952380952381,-0.6098754577521002,-0.9838839642420963,-0.8814611413573117,0.9761904761904763,-0.5372027876570604,-0.9838839642420963,-0.8814611413573117,0.9761904761904763,0.0037394861999087148,-0.039909429952525,-0.012050779265352363,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2022-04-18,16958.66,16999.36,16845.51,16898.87,263433781.0,264314247.0,0.004966292722843768,-0.0865455925310109,-0.07355136591413303,0.9900989614349471,0.9958182015461547,False,-0.9399755158241713,-1.537007666453071,-0.9897836921444882,0.2186407879476008,0.531895777178796,0.531895777178796,0.9801587301587301,0.0,0.9801587301587301,-0.6413135585208689,-1.036562412071713,-0.8917775747656141,0.9603174603174602,-0.5631881249581644,-1.036562412071713,-0.8917775747656141,0.9603174603174602,-0.03148458696646428,-0.06695231459303075,-0.01884517936979513,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2022-04-19,16926.34,17106.26,16926.34,16993.4,263384134.0,263433560.0,0.003955941119337725,-0.07483264299931602,-0.07292200513664526,0.9899502106816143,0.9958182015461547,False,-0.9438714767504024,-1.3930800016618672,-0.9813387804391563,0.19609301992257422,0.5235100329439952,0.5235100329439952,0.9761904761904762,0.0,0.9761904761904762,-0.670128598352253,-1.0705164682231563,-0.9003072134011896,0.9523809523809523,-0.5877483412028249,-1.0705164682231563,-0.9003072134011896,0.9523809523809523,-0.02652991546997907,-0.05375305873649594,-0.01985692536201089,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
